what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112028488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112038929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112043459
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112045130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112047359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112048444
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747112048820
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1747112048820
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112050361
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1747112050801
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1747112050805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112070262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112072268
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112073087
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112073091
closed,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112073106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112073668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112076350
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1747112077655
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1747112077720
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1747112077776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112077867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112093091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112093506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747112093679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112093989
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112094820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112096607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112097688
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112100248
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747112101509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112103484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747112109814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747112110092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112124528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112127958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112129605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112130361
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112134217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112135122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747112136698
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112138469
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112140365
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112140541
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112143199
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112145035
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112145420
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112147975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747112148928
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112149908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112151952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112152964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112154655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112155597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112156711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112157652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112158782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112160778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112161262
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112164540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112165812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112166915
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747112174788
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747112175659
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112179564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112187720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112189127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112190488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112192310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112192614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112195926
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1747112198668
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747112199944
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112201350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112206838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112207943
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747112208190
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112209533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112234863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112274299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112281617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112345878
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112346411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747112346562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112347040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112351996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112367409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112367951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112383810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112383833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112402383
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112403756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112408101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112408836
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112410783
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112410801
closed,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112410816
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747112412628
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112415987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747112418297
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112419181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112421126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112422214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112423385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112425252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747112427502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112428020
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112428986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112430407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112431474
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747112435241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747112435503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747112441551
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747112442842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112444136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112445956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112445971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112449562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112455135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112456233
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747112456483
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747112457765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112494232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112914245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112915132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112925580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112926630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112927408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112927832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112930203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747112932731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747113680500
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747113690309
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747113694476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747113718523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747113833171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747113836864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747113851223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747113852831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747114165854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747115084468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118593769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118594931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118655464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118655707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118848771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118851188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118851765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118852210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118852626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118853020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118853449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118853752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118853976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118854164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118854536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118854894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118855129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118855355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118855594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118855963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118856336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118856693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118857133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118857835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118860766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118863402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118863790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118864163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118864599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118865121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118865494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118866791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118867154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118867456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118867783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118868036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118868279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118868520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118868747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118868956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118871135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118871468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118871818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118872045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118872368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118872611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118872813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118873022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118873207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118873631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747118873903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118893872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118947197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747118950746
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747118951925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118953239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118960361
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747118962762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747118964599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118966903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747118967987
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747118968286
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747118969591
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747118970637
